Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,"Product Description",Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight,Product Width,Product Height,Product Depth,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product File - 1,Product File Description - 1,Product File Max Downloads - 1,Product File Expires After - 1,Product Image ID - 1,Product Image File - 1,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 2,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Product Image ID - 3,Product Image File - 3,Product Image Description - 3,Product Image Is Thumbnail - 3,Product Image Sort - 3,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled,Avalara Product Tax Code,Product Custom Fields
Product,187,Genuine GM 3879620 Guide,P,3879620,1,Chevrolet,,Right,"<p>3879620<br />Pushrod Guide Plate (7/16"")</p> <ul> <li>Similar to guide plate described above, but for use with heavy-duty&nbsp;7/16"" diameter pushrods</li> </ul>",8.93,8.82,10.52,8.82,0,N,,0.05,2.1,2.1,5.1,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Guide Plates,,,,,681,n/032/3879620__67828.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/genuine-gm-3879620-guide/3879620,,,,,,,,,,,,N,,
Product,185,Valve Seal Kit 572ci Crate Engine Big Block Chevy,P,88963936,1,Chevrolet Performance,,Right,"<p>88963936<br />Valve Spring Seal</p> <ul> <li>&bull; Use with all 572 engines</li> </ul>",16.46,17.48,19.42,0,0,N,,0.1,9.8,8.3,13.1,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Valves and Valve Springs/Valve Springs and Components ,,,,,1904,n/522/download_10__13652.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/valve-seal-kit-572ci-crate-engine-big-block-chevy/88963936,,,,,,,,,,,,N,,
Product,188,Chevrolet Performance Bow Tie Rubber Grommet,P,3894337,1,Chevrolet,,Right,"<p>3894337<br />Rubber Grommet, Bowtie Valve Covers</p> <ul> <li>Has 15/16"" I.D. x 17/32"" O.D.</li> <li>Can be used to plug the oil filler hole in Bowtie valve covers or to&nbsp;mount a push-in breather</li> </ul>",1.12,1.11,1.32,1.11,0,N,,0.4,3.3,1.5,5,Y,Y,Y,none,0,0,"Big-Block Engines & Components/Big Block Engine Components/Adapters, Hardware & Breathers/Hardware and Breathers",,,,,680,b/294/3894337__67959.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/chevrolet-performance-bow-tie-rubber-grommet/3894337,,,,,,,,,,,,N,,
Product,192,"DECAL,ENG DISPL*454 PERFORMANCE PARTS*",P,12366995,1,Chevrolet,,Right,"<p>12366995<br />Valve Cover Badge, &ldquo;454 GM Performance Parts&rdquo;</p>",4.55,4.73,5.36,0,0,N,,0.02,2.5,0.2,3.5,Y,Y,Y,none,0,0,"Big-Block Engines & Components/Big Block Engine Components/Adapters, Hardware & Breathers/Valve Cover Badges ",,,,,328,l/117/12366995__72102.jpg,"DECAL,ENG DISPL*454 PERFORMANCE PARTS*",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/decal-eng-displ-454-performance-parts/12366995,,,,,,,,,,,,N,,
Product,191,"DECAL,ENG DISPL*502 PERFORMANCE PARTS*",P,12366994,1,Chevrolet,,Right,"<p>12366994<br />Valve Cover Badge, &ldquo;502 GM Performance Parts&rdquo;</p>",9.11,9.46,10.74,0,0,N,,0.02,2.5,0.2,3.5,Y,Y,Y,none,0,0,"Big-Block Engines & Components/Big Block Engine Components/Adapters, Hardware & Breathers/Valve Cover Badges ",,,,,327,c/711/12366994__95257.jpg,"DECAL,ENG DISPL*502 PERFORMANCE PARTS*",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/decal-eng-displ-502-performance-parts/12366994,,,,,,,,,,,,N,,
Product,194,"COVER KIT,ENG VLV (W/O BFL) *BB ALUMINUM*",P,12371244,1,Chevrolet,,Right,"<p>12371244<br />Aluminum Competition Design Valve Covers</p> <ul> <li>Display the Chevrolet name and Bowtie logo in natural aluminum&nbsp;finish, or paint to match engine or vehicle color</li> <li>No holes for PCV or oil fill, but bosses for drilling them</li> <li>Can be used on most Big-Block Chevrolet cylinder heads</li> <li>Use P/N 12370836 for single replacement part</li> </ul> <p>NOTE: Use with valve cover gasket P/N 14085759.</p>",321.21,317.25,378.78,0,0,N,,8.8,0,0,0,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Valve Covers ,,,,,330,o/047/12371244__52188.jpg,"COVER KIT,ENG VLV (W/O BFL) *BB ALUMINUM*",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/cover-kit-eng-vlv-w-o-bfl-bb-aluminum/12371244,,,,,,,,,,,,N,,
Product,193,"LIFTER PKG,VLV (BB CHEVY)",P,12371056,1,Chevrolet,,Right,"<p>12371056<br />Hydraulic Roller Lifter Installation Kit</p> <ul> <li>Hydraulic roller lifter retainer kit can be used on all Gen VI 454 and&nbsp;502 engines that are machined for hydraulic roller lifters</li> <li>Includes 16 roller lifters P/N 17120061, 8 lifter guides, 1 lifter guide&nbsp;retainer and 4 retainer bolts</li> <li>For single service replacement lifter, use P/N 17120061</li> </ul> <p>NOTE: These lifters allow more oil to the rocker arms than the latemodel&nbsp;truck roller lifters.</p>",379.69,303.75,447.75,0,0,N,,6.7,6.2,4.5,21.5,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Valve Lifters and Components,,,,,329,d/574/12371056__91138.jpg,"LIFTER PKG,VLV (BB CHEVY)",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/lifter-pkg-vlv-bb-chevy/12371056,,,,,,,,,,,,N,,
Product,195,"COVER PKG,RKR ARM",P,12495488,1,Chevrolet,,Right,"<p>12495488<br />Custom Aluminum Valve Covers</p> <ul> <li>Die-cast aluminum valve covers are black with a brushed aluminum&nbsp;finish on top revealing the Chevrolet name and Bowtie logo</li> <li>Can be finished with a custom engine designation badge&nbsp;not included</li> <li>For use on 1965-1994 engines</li> <li>Includes 2 covers, 1 grommet P/N 10198941, 1 grommet&nbsp;P/N 10198949, oil cap P/N 15681150 and 14 retaining bolts</li> </ul>",164.54,131.63,194.03,0,0,N,,7.6,8.38,6.38,25.12,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Valve Covers ,,,,,331,z/454/12495488__92012.jpg,"COVER PKG,RKR ARM",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/cover-pkg-rkr-arm/12495488,,,,,,,,,,,,N,,
Product,189,"COVER KIT, VALVE COVER - CHROME",P,12342093,1,Chevrolet,,Right,"<p>12342093<br />Short Chrome Bowtie Valve Cover</p> <ul> <li>Show-quality covers embossed with the famous Bowtie logo and&nbsp;Chevrolet name</li> <li>Standard height, for use with 1965-1994 engines</li> <li>May not clear brake booster on some Corvette models</li> </ul>",94.54,93.38,111.48,0,0,N,,8,4.3,9.6,20,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Valve Covers ,,,,,325,c/828/12342093__88992.jpg,"COVER KIT, VALVE COVER - CHROME",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/cover-kit-valve-cover-chrome/12342093,,,,,,,,,,,,N,,
Product,196,"COVER KIT,ENG VLV *572*",P,12499200,1,Chevrolet,,Right,"<p>12499200<br />Valve Covers, &ldquo;572 Chevrolet&rdquo;</p> <ul> <li>Used on all 572-cubic-inch crate engines and can be used on most&nbsp;Big-Blocks</li> <li>Cast aluminum with &ldquo;572 Chevrolet&rdquo; as part of the casting</li> <li>One cover has oil fill and breather holes and the second cover has&nbsp;the breather hole only</li> </ul> <p>NOTE: Requires push on oil cap P/N 12341993, breather P/N 25534355&nbsp;and breather tube P/N 88962074 that incorporates a baffle in the tube.</p>",409.35,362.26,482.73,0,0,N,,3.75,9.3,7.7,23,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Valve Covers ,,,,,332,z/750/12499200__41850.jpg,"COVER KIT,ENG VLV *572*",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/cover-kit-eng-vlv-572/12499200,,,,,,,,,,,,N,,
Product,199,"LIFTER,VLV SOLID/ROLLER",P,19210719,1,Chevrolet,,Right,"<p>19210719<br />Mechanical Roller Lifter, ZZ572/720</p> <ul> <li>Mechanical roller valve lifters used on the ZZ572/720 horsepower&nbsp;engines</li> <li>Use with camshaft P/N 88962216, intake pushrod P/N 88962284,&nbsp;exhaust pushrod P/N 88962283 and rocker arm P/N 12361323</li> <li>Kit of 16 lifters</li> </ul>",459.05,453.38,541.34,0,0,N,,0.5,8.8,3.3,19.6,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Valve Lifters and Components,,,,,334,c/792/19210719__02499.jpg,"LIFTER,VLV SOLID/ROLLER",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/lifter-vlv-solid-roller/19210719,,,,,,,,,,,,N,,
Product,197,GASKET ASM-VLV RKR CVR,P,14085759,1,Chevrolet,,Right,"<p>14085759<br />Valve Cover Gasket</p> <ul> <li>Steel-reinforced gasket fits all Big-Block Chevy valve covers</li> <li>Order 2 per engine</li> </ul>",29.61,29.25,34.92,0,0,N,,0.56,8.5,0.4,23,Y,Y,Y,none,0,0,"Big-Block Engines & Components/Big Block Engine Components/Adapters, Hardware & Breathers/Hardware and Breathers",,,,,679,b/553/14085759__50845.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/gasket-asm-vlv-rkr-cvr/14085759,,,,,,,,,,,,N,,
Product,198,"COVER KIT,VLV RKR ARM",P,19202589,1,Chevrolet,,Right,"<p>19202589<br />Valve Covers, &ldquo;427 Chevrolet&ldquo;, Black Powder-Coat</p> <ul> <li>Used on the ZZ427/480 crate engine</li> <li>Can be used on any Big-Block engine</li> </ul>",389.56,384.75,459.38,0,0,N,,3.75,8.3,6.4,22,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Valve Covers ,,,,,333,j/407/19202589__44819.jpg,"COVER KIT,VLV RKR ARM",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/cover-kit-vlv-rkr-arm/19202589,,,,,,,,,,,,N,,
Product,200,"COVER KIT,ENG VLV (W/O BFL) BB ALUMINUM",P,25534323,1,Chevrolet,,Right,"<p>25534323<br />Aluminum Competition Design Valve Covers,<br />Black Powder-Coat</p> <ul> <li>Display the Chevrolet name and Bowtie logo in black powder-coated&nbsp;covers</li> <li>No holes for PCV or oil fill, but bosses for drilling them</li> <li>Can be used on most Big-Block Chevrolet cylinder heads</li> </ul> <p>NOTE: Use with valve cover gasket P/N 14085759.</p>",361.09,356.63,425.81,0,0,N,,3.75,9.3,7.7,23,Y,Y,Y,none,0,0,Big-Block Engines & Components/Big Block Engine Components/Valve Covers ,,,,,335,v/950/25534323__81324.jpg,"COVER KIT,ENG VLV (W/O BFL) BB ALUMINUM",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/cover-kit-eng-vlv-w-o-bfl-bb-aluminum/25534323,,,,,,,,,,,,N,,
Product,201,"COVER KIT,ENG VLV (W/BFL)",P,25534359,1,Chevrolet,,Right,"<p>25534359<br />Circle Track Valve Covers, Center Bolt Design</p> <ul> <li>Sheet metal valve cover kit designed for Gen I design&nbsp;circle track engines equipped with center hold-down cylinder heads</li> <li>Covers equipped with 2 breather pipes on 1 cover and no pipes on&nbsp;the other</li> </ul> <p>NOTE: Use breather kit P/N 25534355 (2 come in kit).</p>",121.88,120.37,143.72,0,0,N,,3.75,8.3,6.4,22,Y,Y,Y,none,0,0,Small-Block Crate Engines & Components/Small Block Engine Components/Valve Covers ,,,,,336,j/853/25534359__71100.jpg,"COVER KIT,ENG VLV (W/BFL)",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/cover-kit-eng-vlv-w-bfl/25534359,,,,,,,,,,,,N,,
Product,202,LSA FEAD KIT WITHOUT AIR,P,19243525,1,Chevrolet,,Right,"<p>19243525<br />LSA Accessory Drive System, w/o AC<br />The front engine assembly dress components used in the CTS-V,&nbsp;without AC for installations in other vehicles.</p> <ul> <li>Includes all brackets, bolts, tensioners, pulleys, belts, alternator,&nbsp;P/S pump and instruction sheet</li> </ul> <p>The system includes:<br />Part # Qty Description<br />12578550 1 Bracket&ndash;Gen<br />25925447 1 Generator Asm<br />11518630 4 Bolt&ndash;Hvy Hx Acorn Flg Hd<br />11518637 3 Bolt&ndash;Hvy Hx Acorn Flg Hd<br />12611905 1 Bracket&ndash;P/S Pump<br />11515760 2 Bolt&ndash;Rad Upr Mt<br />12611906 1 Pulley&ndash;P/S Pump<br />20806165 1 Pump Asm&ndash;P/S<br />22768353 1 Reservoir Asm&ndash;P/S Fluid<br />15224351 1 Hose Asm&ndash;P/S Fluid Rsvr Otlt<br />11588747 3 Bolt&ndash;Gen<br />11589311 4 Bolt&ndash;Hfh, M8x1.25x29, 19 Th<br />12606501 1 Bracket&ndash;Belt Idler Pulley<br />11610074 3 Bolt&ndash;Hvy Hx Acorn Flg Hd<br />12606500 1 Bracket&ndash;Drv Belt Tensr<br />11588749 2 Bolt&ndash;Hvy Hx Acorn Flg Hd<br />11588742 1 Bolt&ndash;Hvy Hx Acorn Flg Hd<br />12628025 1 Tensioner Asm&ndash;Drv Belt<br />11571051 2 Bolt&ndash;Hex Washer Hd<br />12606031 1 Pulley Asm&ndash;Spchg Belt Idler<br />12606032 1 Pulley Asm&ndash;Belt Idler<br />12622452 1 Tensioner Asm&ndash;Spchg Belt<br />11588753 1 Bolt&ndash;Hvy Hx Acorn Flg Hd<br />12568996 1 Pulley Asm&ndash;Belt Idler<br />12628027 1 Belt&ndash;w/Pmp &amp; Gen &amp; P/S Pump<br />12636227 1 Belt&ndash;Spchg<br />19243527 1 Instruction&ndash;FEAD Kit</p>",924.92,913.51,"1,090.71",0,0,N,,36.98,17.69,12.56,19.31,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Accessory Drive Systems ,,,,,337,i/109/19243525__76350.jpg,LSA FEAD KIT WITHOUT AIR,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/lsa-fead-kit-without-air/19243525,,,,,,,,,,,,N,,
Product,203,LSA FEAD AIR CONDITIONING ADDITION KIT,P,19244106,1,Chevrolet,,Right,"<p>19244106<br />LSA Accessory Drive System AC add-on kit<br />Components needed to add AC to your LSA-equipped vehicle.</p> <ul> <li>Kit includes mounting bracket, bolts, belt, AC compressor and&nbsp;instruction sheet</li> <li>Intended to be used in conjunction with P/N 19243525 kit for&nbsp;non-AC applications. Not verified to work with any non-GM FEAD kit</li> </ul> <p>The system includes:<br />Part # Qty Description<br />11516360 4 Bolt&ndash;Hex Flg Hd<br />12612514 1 Bracket&ndash;AC Cmpr<br />11571051 4 Bolt&ndash;Hex Washer Hd<br />19130461 1 Compressor Asm&ndash;AC<br />12623615 1 Tool&ndash;AC Cmpr Belt<br />12612516 1 Belt&ndash;AC Cmpr<br />19243527 1 Instruction&ndash;FEAD Kit</p>",289.33,285.75,341.19,0,0,N,,20.65,10.6,9,22.5,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Accessory Drive Systems ,,,,,338,k/308/19244106__36806.jpg,LSA FEAD AIR CONDITIONING ADDITION KIT,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/lsa-fead-air-conditioning-addition-kit/19244106,,,,,,,,,,,,N,,
Product,204,"ACCESSORY DRIVE PKG,SERP (W/O A/C)",P,12497697,1,Chevrolet,,Right,"<p>12497697<br />Serpentine Accessory Drive System</p> <ul> <li>Fits Gen I-style engines</li> <li>Deluxe kit includes all the components and hardware necessary to&nbsp;install on an engine without air conditioning, including water pump,&nbsp;alternator, power steering pump and idler bracket; belt included</li> <li>Includes all components from above kit, minus air compressor&nbsp;assembly</li> </ul>",720.66,711.77,849.84,0,0,N,,0.44,18.3,16.7,20.3,Y,Y,Y,none,0,0,Small-Block Crate Engines & Components/Small Block Engine Components/Accessory Drive Systems,,,,,678,s/334/12497697__19653.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/accessory-drive-pkg-serp-w-o-a-c/12497697,,,,,,,,,,,,N,,
Product,205,"ACCESSORY DRIVE PKG,SERP, TRUCK A/C ONLY",P,19260892,1,Chevrolet,,Right,"<p>19260892<br />LC9 5.3L Accessory Drive System AC add-on kit<br />Components needed to add AC to your LC9-equipped vehicle.</p> <ul> <li>Kit includes mounting bracket, bolts, belt, AC compressor and&nbsp;instruction sheet</li> <li>Intended to be used in conjunction with P/N 19258433 kit for&nbsp;non-AC applications. Not verified to work with any non-GM FEAD kit</li> </ul> <p>The system includes:<br />Part # QTY Description<br />25891791 1 AC Compressor<br />12554026 1 Mtg Bracket<br />11515767 3 Bracket Bolts<br />11516109 3 Comp Bolts&ndash;Long<br />11516503 1 Comp Bolt&ndash;Short<br />19210691 1 Belt Kit (w/Tool) AC</p>",329.45,325.38,388.50,0,0,N,,0.44,20.3,10.7,24.3,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Accessory Drive Systems ,,,,,677,n/398/19260892__02403.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/accessory-drive-pkg-serp-truck-a-c-only/19260892,,,,,,,,,,,,N,,
Product,206,"ACCESSORY DRIVE PKG,SERP A/C ADD-ON",P,19299069,1,Chevrolet,,Right,"<p>19299069<br />Corvette Accessory Drive System, A/C Add-on<br />Components needed to add AC to your LSA-equipped vehicle.</p> <ul> <li>Kit includes mounting bracket, bolts, belt, AC compressor and&nbsp;instruction sheet</li> <li>Intended to be used in conjunction with P/N 19243525 GMPP kit for&nbsp;non-AC applications. Not verified to work with any non-GM FEAD kit</li> <li>Includes variable displacement compressor</li> </ul> <p>Part # QTY Description<br />12556447 1 Stud-10 x 1.5x127MM - 7MM Drive<br />12569286 1 Bracket-Air Conditioning Compressor<br />11515768 1 Bolt-10x1.5x40MM- 15MM Drive<br />89019337 1 Compressor-Air Conditioning<br />15709703 1 Nut- 10x1.5MM - 15MM Drive<br />11098341 1 Bolt-10x1.5x110MM- 15MM Drive<br />12552922 1 Bolt-10x1.5x160MM- 15MM Drive<br />11516360 1 Bolt-10x1.5x90MM- 15MM Drive<br />12595289 1 Tensioner-Air Conditioning Compressor Belt<br />12636225 1 Belt-Air Conditioning Compressor (1040MM - Long)</p>",412.01,333.61,485.86,0,0,N,,0.44,20.3,10.7,24.3,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Accessory Drive Systems ,,,,,676,a/553/19299069__33855.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/accessory-drive-pkg-serp-a-c-add-on/19299069,,,,,,,,,,,,N,,
Product,208,BLOCK ASM-ENG,P,12623969,1,Chevrolet,,Right,"<p>12623969<br />LS9 6.2L Bare Block</p> <ul> <li>Direct replacement for 2009-2012 Corvette ZR1 6.2L&nbsp;supercharged engine</li> <li>Production cast-aluminum block with iron sleeves</li> <li>Deck plate honed</li> <li>Production oiling system</li> <li>6-bolt steel main bearing caps with dowel pins</li> <li>9.240"" deck height</li> <li>Not for use with LS7 or LSX-LS7 heads</li> <li>4.065"" finished bore (103.25mm)</li> <li>Includes oil squirters (8) for piston cooling</li> <li>No provision for active fuel management</li> <li>Rated for more than 635 horsepower</li> </ul> <p>LS-Series Blocks<br />Origin:&nbsp;LS9<br />Part Number:&nbsp;12623969<br />Material:&nbsp;Alum<br />Deck Height:&nbsp;9.240<br />Bore:&nbsp;4.065""<br />Main Bolt:&nbsp;6<br />Cap Material:&nbsp;1045 Steel<br />Crankshaft Jnl Dia.:&nbsp;Std. LS (2.56)<br />Oiling:&nbsp;Wet/Dry<br />Rear Main Seal:&nbsp;1 pc<br />Max Stroke:&nbsp;4.50""<br />Max Hp:&nbsp;900<br />Usage:&nbsp;Street/Pro</p>","3,434.48",3564.45,"4,050.10",0,0,N,,108.84,25.5,22.8,38.3,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Blocks and Components /Production Cylinder Blocks ,,,,,675,e/006/12623969__18153.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/block-asm-eng/12623969,,,,,,,,,,,,N,,
Product,209,Cam Thrust Plate O-Ring Gasket Fits LSX Engine Block Cam Thrust Plate,P,19166178,1,Chevrolet,,Right,"<p>Other service parts for your LSX Block:<br />19166178 Cam Thrust Plate, O-Ring, Gasket</p>",4.55,4.73,5.36,0,0,N,,1,0,0,0,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Blocks and Components ,,,,,1892,e/340/80910168501__87747.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/cam-thrust-plate-o-ring-gasket-fits-lsx-engine-block-cam-thrust-plate/19166178,,,,,,,,,,,,N,,
Product,210,"HOUSING,CR/SHF RR OIL SEAL (LSX)",P,19166179,1,Chevrolet,,Right,"<p>19166179<br />LSX Rear Block Cover</p> <ul> <li>&bull; Does not include bolts or seals</li> <li>&bull; For use on LSX blocks only</li> </ul>",243.76,240.75,287.45,0,0,N,,0.11,11.3,6.5,13.3,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Blocks and Components /Rear Covers,,,,,674,p/111/19166179__03931.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/housing-cr-shf-rr-oil-seal-lsx/19166179,,,,,,,,,,,,N,,
Product,211,Rear Cover O-Ring,P,19166180,1,Chevrolet,,Right,"<p>Other service parts for your LSX Block:<br />19166180 Rear Cover, O-Ring</p>",2.28,2.36,2.69,0,0,N,,1,0,0,0,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Blocks and Components ,,,,,1893,p/821/809_19166179__50674.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/rear-cover-o-ring/19166180,,,,,,,,,,,,N,,
Product,214,"BLOCK ASM,ENG STD HGT. LSX NON-FINISHED",P,19260093,1,Chevrolet,,Right,"<p>19260093<br />LSX Bowtie Block (Standard Deck)</p> <ul> <li>3.880"" finished siamese cylinder bores</li> <li>9.260"" semi-finished standard deck height (ready to be decked)</li> <li>4.250"" maximum stroke (professional engine builders only!)</li> <li>Capable of 364- to 482-cubic-inch displacements</li> <li>Orange powder-coated finish</li> <li>Accepts all LS and LSX Series heads, cranks, cams, etc.</li> <li>Approximate finished weight is 225 pounds</li> </ul> <p>LS-Series Blocks<br />Origin:&nbsp;LSX<br />Part Number:&nbsp;19260093<br />Material:&nbsp;Iron<br />Deck Height:&nbsp;9.260<br />Bore:&nbsp;3.880""<br />Main Bolt:&nbsp;6<br />Cap Material:&nbsp;1045 Steel<br />Crankshaft Jnl Dia.:&nbsp;Std. LS (2.56)<br />Oiling:&nbsp;Wet/Dry<br />Rear Main Seal:&nbsp;1 pc<br />Max Stroke:&nbsp;4.25""<br />Max HP:&nbsp;1500+<br />Usage:&nbsp;Street/Pro</p>","2,442.54",2412.38,"2,880.35",0,0,N,,252,23,19,27,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Blocks and Components /LSX Bowtie Block ,,,,,339,t/711/19260093__74241.jpg,"BLOCK ASM,ENG STD HGT. LSX NON-FINISHED",Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/block-asm-eng-std-hgt-lsx-non-finished/19260093,,,,,,,,,,,,N,,
Product,213,PIN. Engine Main Bearing,P,19211434,1,Chevrolet Performance,,Right,"<p>Other service parts for your LSX Block:<br />19211434 Main Cap Dowel (10-piece kit)</p>",4.55,4.73,5.36,0,0,N,,0.15,1.2,0.6,1.2,Y,Y,Y,none,0,0,LS & LSX Engines & Components/LS & LSX Engine Components/Blocks and Components ,,,,,1895,x/455/download_9__80458.jpg,,Y,0,,,,,,,,,,,,,,,,,,New,N,,N,0,0,2,Default Tax Class,,N,/pin-engine-main-bearing/19211434,,,,,,,,,,,,N,,
